TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility
2021Q2,96,13.3,,,,,,,,,,,,,,,,,,5,10,15,30,40,3.508771929824561
2021Q2,97,12.8,,,,,,,,,,,,,,,,,,,,,,,1
2021Q2,98,10.7,,,,,,,,,,,,,,,,,,,5,10,35,50,2.5974025974025974
2021Q2,99,13.17,,,,,,,,,,,,,,,,,,,,,,,1
2021Q2,101,14.2,,,,,,,,,,,,,,,,,,,,,,,1
2021Q2,105,13,,,,,,,,,,,,,,,,,,,,,,100,1.0
2021Q2,107,14.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0336,99.9664,1.0006722257919491
2021Q2,109,11.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,90,1.2300123001230012
2021Q2,112,12.3,,,,,,,,,,,,,,,,,,,,10,20,70,1.8518518518518519
2021Q2,114,14.7,,,,,,,,,,,,,,,,,,,,,,,1
2021Q2,115,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.005,.131,1.551,98.313,1.034354132475565
2021Q2,117,16.6,,,,,,,,,,,,,,,,,,,,,,,1
2021Q2,121,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,80,1.5037593984962405
2021Q2,128,12,,,,,,,,,,,,,,,1,1,1,1,2,4,10,80,1.5328019619865114
2021Q2,131,15,,,,,,,,,,,,,,,,,,5,10,15,20,50,3.076923076923077
""
TARGET_PERIOD,FCT_SOURCE,15,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,Volatility,,,,,
2021Q3,1,3.1,,,,,1,3,5,10,20,38,15,5,2,1,,4.476275738585497,,,,,
2021Q3,2,3.5,0,0,0,0,0,0,0,0,20,30,40,10,0,0,0,3.3333333333333335,,,,,
2021Q3,4,3.4,5,2.5,2.5,2.5,5,5,5,7.5,7.5,10,10,20,10,5,2.5,10.38961038961039,,,,,
2021Q3,5,3,,,,,,,5,10,35,35,10,5,,,,3.7037037037037037,,,,,
2021Q3,6,3,,,,,,,10,10,25,40,10,5,,,,3.9215686274509802,,,,,
2021Q3,7,7.8144197522,,,,,,,,,,,,,,,,1,,,,,
2021Q3,14,2.7,23,3,3,3,4,4,4,4,4,4,4,14,11,4,11,8.912655971479499,,,,,
2021Q3,16,.8,8,8,11,13,16,14,11,8,5,3,2,1,0,0,0,9.140767824497258,,,,,
2021Q3,20,2,,,,,,10,30,40,10,10,,,,,,3.5714285714285716,,,,,
2021Q3,22,3,,,,,,,,15,25,35,15,10,,,,4.166666666666667,,,,,
2021Q3,23,3.3,,,,,,,5,10,18,20,18,15,10,4,,6.605019815059445,,,,,
2021Q3,24,3.7608837801,,,,,,2,5,7.5,12,20,25,18,8,2.5,,6.066120715802245,,,,,
2021Q3,26,3.5,5,2,2,2,2,2,2,5,10,15,20,25,5,2,1,6.87757909215956,,,,,
2021Q3,29,2,0,.5,1.5,2,3,10,20,50,5,5,1,1,.5,.5,0,3.259452411994784,,,,,
2021Q3,30,3.44,,,,,,,,,,,,,,,,1,,,,,
2021Q3,37,1.1,,,,3,29,49,18,1,,,,,,,,2.7964205816554806,,,,,
2021Q3,38,2.3521449618,,,,,,,,60,40,,,,,,,1.9230769230769231,,,,,
2021Q3,39,2.4,,,,,,15,20,20,20,15,10,,,,,5.714285714285714,,,,,
2021Q3,47,1.4,,,,,,,,,,,,,,,,1,,,,,
2021Q3,49,3.6,,,,,,,,,,,,,,,,1,,,,,
2021Q3,56,4.2,,,,,,,,10,15,20,30,25,,,,4.444444444444445,,,,,
2021Q3,61,2.3,,,,,5,10,22.5,27.5,22.5,10,2.5,,,,,5.0,,,,,
2021Q3,63,.5,,5,15,20,40,15,5,,,,,,,,,4.0,,,,,
2021Q3,68,2,,,,,,,,,,,,,,,,1,,,,,
2021Q3,70,5.7,,,,,,,,,,,,,,,,1,,,,,
2021Q3,73,3.8,,,,,,,,5,10,25,40,15,5,,,3.8461538461538463,,,,,
2021Q3,85,1.5558082799,1.1902486113,2.137033292,4.6115416229,8.3251493126,12.5736473028,15.8877560943,16.7958073924,14.8551632281,10.9923251739,6.8050434909,3.5244501227,2.2909341584,.0108968528,.0000033448,.0000000001,8.370578730255566,,,,,
2021Q3,88,2.6,,,,,,5,10,25,40,15,5,,,,,3.8461538461538463,,,,,
2021Q3,89,1.9434560556,,,,,,,25,60,15,,,,,,,2.247191011235955,,,,,
2021Q3,90,3.25,0,0,0,0,0,0,5,7,15,25,20,15,10,3,0,6.0313630880579,,,,,
2021Q3,93,1.9,,,,,,25,35,20,15,5,,,,,,4.0,,,,,
2021Q3,95,3.9478944826,.0000003296,.0002904389,.0028253656,.0214052836,.1262971909,.5803537247,2.0769126931,5.788553939,12.5645896077,21.2399216786,27.9630084217,19.3605703186,7.7089629884,2.5663080187,.0000000009,5.347728260136954,,,,,
2021Q3,96,1.3,,,3,8,12,35,27,10,3,2,,,,,,4.378283712784588,,,,,
2021Q3,97,1.5,,,,,,,,,,,,,,,,1,,,,,
2021Q3,98,1.8,,,,,10,25,30,25,5,5,,,,,,4.3478260869565215,,,,,
2021Q3,99,2,,,,,,,,,,,,,,,,1,,,,,
2021Q3,101,1.7,,,,,,,,,,,,,,,,1,,,,,
2021Q3,102,1.2,,,,,,,,,,,,,,,,1,,,,,
2021Q3,105,2.5,,,,,,,,,90,10,,,,,,1.2195121951219512,,,,,
2021Q3,107,1.9384155251,.5204616222,1.1246003995,2.7679905766,5.6847349734,9.7420534774,13.9314791897,16.6248716117,16.5553230202,13.7573635301,9.539966209,5.5203222777,4.2016483109,.0291720289,.0000127727,0,8.268719841827593,,,,,
2021Q3,108,4.47285,,,,,,,,,2.16,8.49,14.92,71,3.43,,,1.868419543145264,,,,,
2021Q3,109,3.2,0,0,0,0,0,5,10,10,20,30,20,5,0,0,0,5.128205128205129,,,,,
2021Q3,110,3.3,3.8157843501,1.9146251991,2.6613744749,3.5464335845,4.530450403,5.548233141,6.513761488,7.331162976,7.9100239962,8.1817584431,8.1129619749,26.022353307,11.3096790088,2.583803811,.0175938424,8.38611778300815,,,,,
2021Q3,112,1.9,,,,10,15,25,30,15,5,,,,,,,4.761904761904762,,,,,
2021Q3,114,1.5,,,,,,,,,,,,,,,,1,,,,,
2021Q3,115,3.1,4.3758443435,1.820540879,3.0487817431,4.0376545636,5.111637854,6.1861317404,7.1565957322,7.914474571,8.3669275235,8.4554798836,8.1684349044,24.3557225226,9.1125310077,1.7186283426,.1706143888,8.978602094419044,,,,,
2021Q3,116,2.7,,,,,,,,,,,25,50,25,,,2.6666666666666665,,,,,
2021Q3,117,3.3,,,,,,,,,,,,,,,,1,,,,,
2021Q3,118,2,,,,,,,,,,,,,,,,1,,,,,
2021Q3,121,3.1,.5,.5,2,3,4,5,9,12,18,18,14,8,4,1,1,8.29531314807134,,,,,
2021Q3,127,2.1,.5,1,1.5,3,7,12,15,20,15,12,7,3,2,1,0,7.920792079207922,,,,,
2021Q3,128,3,1,1,2,2,4,6,9,10,13,15,20,10,6,1,,8.517887563884157,,,,,
""
TARGET_PERIOD,FCT_SOURCE,15,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,Volatility,,,,,
2021Q4,1,5.5,,,,,,1,2,3,4,5,12,33,31,8,1,4.321521175453759,,,,,
2021Q4,2,4.2,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,2.6315789473684212,,,,,
2021Q4,4,5,5.2631578947,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,5.2631578947,7.8947368421,7.8947368421,31.5789473683,10.5263157895,7.8947368421,5.2631578947,7.009708737900147,,,,,
2021Q4,5,4.4,,,,,,,,,5,15,35,35,10,,,3.5714285714285716,,,,,
2021Q4,6,5.1,,,,,,,,,,5,20,55,15,5,,2.7027027027027026,,,,,
2021Q4,7,5.5682080833,,,,,,,,,,,,,,,,1,,,,,
2021Q4,8,3.7,,,,,,,,,10,22,38,25,5,,,3.7341299477221805,,,,,
2021Q4,14,3.3,19,3,3,3,4,4,3,4,4,4,4,15,12,5,13,9.46969696969697,,,,,
2021Q4,16,3.7,1,1,2,3,4,5,7,8,9,15,16,15,11,3,0,9.208103130755065,,,,,
2021Q4,20,4.5,,,,,,,,,5,15,25,30,15,10,,4.761904761904762,,,,,
2021Q4,22,4.1,,,,,,,,,,,50,50,,,,2.0,,,,,
2021Q4,23,4.9,,,,,,,,2,10,18,28,33,9,,,4.198152812762385,,,,,
2021Q4,24,6.0751575902,,,,,,1,2,2.5,5,7.5,10,15,30,27,,4.886391399951136,,,,,
2021Q4,26,6.1,5,2,2,2,2,2,2,5,5,10,15,24,24,,,6.345177664974619,,,,,
2021Q4,29,4.6,0,.5,.5,.5,.5,1,1,2,7,10,20,35,20,2,0,4.576659038901601,,,,,
2021Q4,30,4.78,,,,,,,,,,,,,,,,1,,,,,
2021Q4,37,5.1,,,,,,,,,,5,40,55,,,,2.150537634408602,,,,,
2021Q4,38,4.0904738382,,,,,,,,,,,40,60,,,,1.9230769230769231,,,,,
2021Q4,39,4.4,,,,,,,,,15,20,20,25,20,,,4.878048780487805,,,,,
2021Q4,45,5.7,,,,,,,,,,,,,,,,1,,,,,
2021Q4,47,3.6,,,,,,,,,,,,,,,,1,,,,,
2021Q4,48,4.6,,,,,,,,,,,,,,,,1,,,,,
2021Q4,49,5.8,,,,,,,,,,,,,,,,1,,,,,
2021Q4,56,1.1,,,,10,20,40,20,10,,,,,,,,3.8461538461538463,,,,,
2021Q4,61,3.2,,,,,,,5,10,20,30,25,10,,,,4.651162790697675,,,,,
2021Q4,63,1.5,,,,,10,35,40,10,5,,,,,,,3.278688524590164,,,,,
2021Q4,65,-1.22,,,,,,,,,,,,,,,,1,,,,,
2021Q4,68,4.6,,,,,,,,,,,,,,,,1,,,,,
2021Q4,73,3.8,,,,,,,,5,10,25,40,15,5,,,3.8461538461538463,,,,,
2021Q4,85,4.8879229318,.0000012725,.0000152633,.0001577292,.001316896,.0088842623,.0484366719,.2134320239,.7601908995,2.1887908331,5.0949462513,9.5886568233,64.7718924655,17.0692908337,.2538315009,.0001562736,2.169131209709249,,,,,
2021Q4,88,5,,,,,,,,,,,,,,,,1,,,,,
2021Q4,89,4.1,,,,,,,,2.5,7.5,10,35,35,10,,,3.686635944700461,,,,,
2021Q4,90,4.4,0,0,0,0,0,0,2,5,15,20,25,15,10,5,3,6.1050061050061055,,,,,
2021Q4,91,4.4,0,0,0,0,0,0,0,0,5,15,30,40,10,0,0,3.508771929824561,,,,,
2021Q4,93,4.1,,,,,,,,,5,20,32.5,40,2.5,,,3.2388663967611335,,,,,
2021Q4,95,4.2600054496,.0000005983,.0002274361,.0017585379,.0112550335,.0596272233,.2614840026,.9491796251,2.8520322658,7.0935430094,14.6040974593,24.8879418389,41.2666430872,7.937999612,.0741765988,.0000336718,3.7621310977971616,,,,,
2021Q4,97,3.2,,,,,,,,,,,,,,,,1,,,,,
2021Q4,98,3.9,,,,,,,,10,25,25,30,10,,,,4.25531914893617,,,,,
2021Q4,99,4.92,,,,,,,,,,,,,,,,1,,,,,
2021Q4,101,3.4,,,,,,,,,,,,,,,,1,,,,,
2021Q4,102,3.9,,,,,,,,,,,,,,,,1,,,,,
2021Q4,105,4.4,,,,,,,,,,,,90,10,,,1.2195121951219512,,,,,
2021Q4,107,3.9,0,.0164697874,.0598562892,.2233749787,.6996048639,1.8390158906,4.0574263009,7.5138670543,11.6798203591,15.2397340405,16.6913909072,39.0310985013,2.9308006258,.0175404011,0,4.432363081526952,,,,,
2021Q4,108,8.1266764,,,,,,,,,,,,2.39,40.22,50.6,6.79,2.364164225627701,,,,,
2021Q4,110,.68,23.7036667158,6.6303166471,7.3503919217,7.8270119873,8.0055429691,7.8649303951,7.4217832425,6.7271471539,5.8568330472,4.8978331122,3.934180678,7.9809463923,1.6073660962,.1744557992,.0175938424,9.195593127970177,,,,,
2021Q4,112,5,,,,,,,,,5,15,25,30,15,10,,4.761904761904762,,,,,
2021Q4,115,5.9,.224852545,.1488068747,.3067225831,.5109080996,.8152699329,1.2462977182,1.8251729795,2.5606382428,3.4415531949,4.431215728,5.4657972874,29.9367265381,29.4040337129,15.0647758771,4.6172286858,4.800860719258648,,,,,
2021Q4,117,2.9,,,,,,,,,,,,,,,,1,,,,,
2021Q4,121,5.9923674562,.5,.5,.5,.5,.5,.5,1,1.5,6.5,12,20,25,25,5,1,5.356186395286556,,,,,
2021Q4,127,2.1,.5,1,1.5,3,7,12,15,20,15,12,7,3,2,1,0,7.920792079207922,,,,,
2021Q4,128,5,,,,,1,1,2,4,8,12,20,25,23,4,,5.555555555555555,,,,,
""
TARGET_PERIOD,FCT_SOURCE,15,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,Volatility,,,,,
2022Q1,1,4.2,,,,,,1,2,3,10,15,28,33,5,2,1,4.460303300624442,,,,,
2022Q1,4,6.4,2.5,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,30,25,5,5.882352941176471,,,,,
2022Q1,6,6,,,,,,,,,,5,10,30,50,5,,2.816901408450704,,,,,
2022Q1,7,6.4075349546,,,,,,,,,,,,,,,,1,,,,,
2022Q1,14,9.9,2,1,1,1,1,1,1,1,2,2,2,11,14,7,53,3.1269543464665417,,,,,
2022Q1,16,4.4,0,0,0,1,2,3,4,7,9,12,15,18,15,10,4,8.375209380234505,,,,,
2022Q1,20,5.7,,,,,,,,,5,15,25,30,15,10,,4.761904761904762,,,,,
2022Q1,22,6.3,,,,,,,,,,,,30,60,10,,2.1739130434782608,,,,,
2022Q1,23,6.5,,,,,,,,2,5,10,18,25,30,10,,4.8123195380173245,,,,,
2022Q1,24,8.2595803902,,,,,,,,,,,,5,25,70,,1.8018018018018018,,,,,
2022Q1,26,6,0,2,2,2,2,2,2,5,5,10,15,24,24,5,,6.345177664974619,,,,,
2022Q1,29,6.3,0,.5,.5,.5,.5,.5,.5,1,1,2,6.5,10,70,6.5,0,1.9638648860958365,,,,,
2022Q1,30,6.02,,,,,,,,,,,,,,,,1,,,,,
2022Q1,32,6.8,,,,,,,,,,,,,,,,1,,,,,
2022Q1,37,6.5,,,,,,,,,,,3,38,59,,,2.026753141467369,,,,,
2022Q1,39,6,,,,,,,,,,5,15,40,40,,,2.898550724637681,,,,,
2022Q1,45,6.01,,,,,,,,,,,,,,,,1,,,,,
2022Q1,47,4.8,,,,,,,,,,,,,,,,1,,,,,
2022Q1,48,6.4,,,,,,,,,,,,,,,,1,,,,,
2022Q1,49,6.87,,,,,,,,,,,,,,,,1,,,,,
2022Q1,56,4,,,,,,,,,10,20,30,30,10,,,4.166666666666667,,,,,
2022Q1,61,5.9,,,,,,,2.5,5,7.5,12.5,25,32.5,15,,,4.651162790697675,,,,,
2022Q1,73,6.5,,,,,,,,,,,10,20,60,10,,2.380952380952381,,,,,
2022Q1,82,5.4,,,,,,,,,,,,,,,,1,,,,,
2022Q1,85,6.618609006,0,.0000000001,.0000000027,.0000000624,.0000011434,.0000165698,.0001899252,.0017221921,.0123562774,.0701570837,.3152823768,23.7628678491,65.2749413655,10.4940741932,.0683909586,2.02604414515968,,,,,
2022Q1,88,6,,,,,,,,,,,,,,,,1,,,,,
2022Q1,89,6.04,,,,,,,,3,5,7,10,30,40,5,,3.6927621861152145,,,,,
2022Q1,90,5.8,,,,,,,,,,,,,,,,1,,,,,
2022Q1,91,7.2,0,0,0,0,0,0,0,0,0,0,0,15,60,25,0,2.247191011235955,,,,,
2022Q1,97,5.1,,,,,,,,,,,,,,,,1,,,,,
2022Q1,98,5.2,,,,,,,,,,,10,60,30,,,2.1739130434782608,,,,,
2022Q1,99,6.54,,,,,,,,,,,,,,,,1,,,,,
2022Q1,101,5.8,,,,,,,,,,,,,,,,1,,,,,
2022Q1,102,4.1,,,,,,,,,,,,,,,,1,,,,,
2022Q1,105,4.8,,,,,,,,,,,,90,10,,,1.2195121951219512,,,,,
2022Q1,107,6.2537966557,0,.0926501617,.0000050129,.000045472,.0003461824,.0022120891,.0118649491,.0534222159,.2019277341,.6407835154,1.7072174611,37.2855564866,52.439122825,7.5648458947,0,2.38056765166556,,,,,
2022Q1,109,7.4,0,0,0,0,0,0,0,0,0,0,5,20,70,5,0,1.8691588785046729,,,,,
2022Q1,112,6,,,,,,,,,5,10,15,20,30,20,,4.878048780487805,,,,,
2022Q1,114,6.4,,,,,,,,,,,,,,,,1,,,,,
2022Q1,115,7.5,.0238701006,.0200248327,.0467401326,.0891290857,.1628114706,.2848962627,.4775566196,.7668307108,1.1795348358,1.7380361876,9.5,24.3,31.535289028,21.9,7.9752807333,4.496854804323226,,,,,
2022Q1,116,6.7,,,,,,,,,,,,,,,,1,,,,,
2022Q1,117,5.6,,,,,,,,,,,,,,,,1,,,,,
2022Q1,118,6.3,,,,,,,,,,,,,,,,1,,,,,
2022Q1,121,7.6,0,0,0,0,.5,.5,1,2,4,7,12,18,30,22,3,5.1773233238415735,,,,,
2022Q1,127,6.3,0,0,0,0,0,0,1,5,9.5,12.5,14,15.5,21,16.5,5,6.91085003455425,,,,,
2022Q1,128,5,,,,,1,1,2,4,8,12,20,25,23,4,,5.555555555555555,,,,,
""
TARGET_PERIOD,FCT_SOURCE,15,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,Volatility,,,,,
2022Q2,2,4.2,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,1.9230769230769231,,,,,
2022Q2,4,3,10,2.5,2.5,5,5,5,5,7.5,10,15,10,7.5,5,5,5,12.121212121212121,,,,,
2022Q2,5,3.7,,,,,,,,5,15,25,30,25,,,,4.166666666666667,,,,,
2022Q2,6,4.8,,,,,,,,,,5,15,75,5,,,1.694915254237288,,,,,
2022Q2,7,4.985279,,,,,,,,,,,,,,,,1,,,,,
2022Q2,14,8.7,2,1,1,1,1,1,2,2,2,2,2,12,15,9,47,3.7202380952380953,,,,,
2022Q2,16,2.9,0,0,2,3,5,7,9,13,16,14,11,8,6,4,2,9.708737864077671,,,,,
2022Q2,20,4.8,,,,,,,,,5,15,25,30,15,10,,4.761904761904762,,,,,
2022Q2,22,4.7,,,,,,,,,,,20,80,,,,1.4705882352941178,,,,,
2022Q2,23,4.2,,,,,,,,5,10,20,28,32,5,,,4.2408821034775235,,,,,
2022Q2,24,5.9639668,,,,,,,3,2,5,10,30,30,20,,,4.277159965782721,,,,,
2022Q2,26,6.2,5,2,2,2,2,2,2,5,5,10,15,24,24,,,6.345177664974619,,,,,
2022Q2,29,4.9,0,.5,.5,.5,1,1,1,2,3,5,17,46.5,20,2,0,3.4518467380048325,,,,,
2022Q2,36,4,,,,,,,,5,10,20,25,30,10,,,4.651162790697675,,,,,
2022Q2,37,4.4,,,,,,,,,1,7,39,49,4,,,2.5075225677031097,,,,,
2022Q2,38,4.52,,,,,,,,,,,20,80,,,,1.4705882352941178,,,,,
2022Q2,39,5.2,,,,,,,,,,5,25,45,25,,,3.0303030303030303,,,,,
2022Q2,47,4.4,,,,,,,,,,,,,,,,1,,,,,
2022Q2,48,5.1,,,,,,,,,,,,,,,,1,,,,,
2022Q2,49,5.2,,,,,,,,,,,,,,,,1,,,,,
2022Q2,56,4,,,,,,,,,,,10,80,10,,,1.5151515151515151,,,,,
2022Q2,61,4.5,,,,,,,,,5,15,35,40,5,,,3.225806451612903,,,,,
2022Q2,63,4.4,,,,,,,,,5,10,50,25,10,,,2.985074626865672,,,,,
2022Q2,68,5.038,,,,,,,,,,,,,,,,1,,,,,
2022Q2,73,3.5,,,,,,,,5,10,20,60,5,,,,2.4096385542168677,,,,,
2022Q2,85,5.061688,,,,.0001,.0014,.0109,.0659,.3103,1.1434,3.2967,7.4393,67.6392,19.866,.2267,.0001,1.9851549106686257,,,,,
2022Q2,88,5,,,,,,,,,,,,,,,,1,,,,,
2022Q2,89,5.7,,,,,,,,2,3,5,10,40,28,10,2,3.8080731150038085,,,,,
2022Q2,90,5.2,,,,,,,,1,3,10,15,45,20,5,1,3.5893754486719307,,,,,
2022Q2,93,5.7,,,,,,,,,,,5,55,40,,,2.150537634408602,,,,,
2022Q2,95,6.7291,0,0,0,0,.01,.05,.16,.47,1.22,2.82,5.85,22.24,44.52,15.04,7.62,3.5652830421162607,,,,,
2022Q2,97,4.3,,,,,,,,,,,,,,,,1,,,,,
2022Q2,98,5.6,,,,,,,,,,15,20,60,5,,,2.3529411764705883,,,,,
2022Q2,99,5,,,,,,,,,,,,,,,,1,,,,,
2022Q2,102,4.4,,,,,,,,,,,,,,,,1,,,,,
2022Q2,105,4.1,,,,,,,,,,,,90,10,,,1.2195121951219512,,,,,
2022Q2,107,6.76701,,,,,,,,.03,.21,.92,3.06,7.65,72.11,15.94,.08,1.8107021040865443,,,,,
2022Q2,109,5.8,,,,,,,,,,,10,65,20,5,,2.1052631578947367,,,,,
2022Q2,112,5.1,,,,,,,,,5,10,25,35,15,10,,4.3478260869565215,,,,,
2022Q2,114,5.4,,,,,,,,,,,,,,,,1,,,,,
2022Q2,115,6.4,.43889,.2228,.41513,.62568,.91337,1.29144,1.76857,2.34585,3.01373,3.75003,14.52241,24.69994,27.39216,15.6,3,5.37992451851881,,,,,
2022Q2,117,5.3,,,,,,,,,,,,,,,,1,,,,,
2022Q2,118,.7,,,,,,,,,,,,,,,,1,,,,,
2022Q2,121,5.84444,.5,.5,.5,.5,.5,.5,1,1.5,6.5,15,20,25,20,7,1,5.724098454493418,,,,,
2022Q2,127,6,0,0,0,0,0,0,2,5,9.5,12.5,16,22,23,10,0,6.0808756460930375,,,,,
2022Q2,128,2,1,1,1,2,8,15,25,20,12,8,4,2,1,,,6.451612903225806,,,,,
""
TARGET_PERIOD,FCT_SOURCE,15,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,Volatility,,,,,
2022Q3,1,4.4,,,,,,,1,2,5,9,30,45,8,,,3.225806451612903,,,,,
2022Q3,2,2.8,0,0,0,0,0,0,0,10,65,20,5,0,0,0,0,2.1052631578947367,,,,,
2022Q3,4,3.1,2.5,2.5,2.5,2.5,2.5,2.5,5,10,20,22.5,15,10,2.5,0,0,7.142857142857143,,,,,
2022Q3,5,2.7,,,,,,,10,30,25,20,15,,,,,4.444444444444445,,,,,
2022Q3,6,2.7,,,,,,,10,20,45,20,5,,,,,3.389830508474576,,,,,
2022Q3,7,3.644668103,,,,,,,,,,,,,,,,1,,,,,
2022Q3,8,3.1,,,,,,,,10,25,35,20,10,,,,4.081632653061225,,,,,
2022Q3,14,10.3,1,0,0,0,1,1,1,1,1,1,2,10,13,8,60,2.535496957403651,,,,,
2022Q3,16,2.9,0,0,2,3,5,7,9,13,16,14,11,8,6,4,2,9.708737864077671,,,,,
2022Q3,20,3,,,,,,,5,15,25,30,20,5,,,,4.545454545454546,,,,,
2022Q3,22,2.7,,,,,,,10,20,40,20,10,,,,,3.8461538461538463,,,,,
2022Q3,23,2.9,,,,,,3,8,15,20,19,16,14,5,,,6.510416666666667,,,,,
2022Q3,24,2.8799361422,,,,1,2,5,8,15,22,24,16,6,1,,,5.980861244019139,,,,,
2022Q3,26,3.8,2,2,2,2,2,2,5,8,10,20,20,25,,,,6.1050061050061055,,,,,
2022Q3,29,4.2,0,.5,.5,.5,1,1,1,2.5,7,10,32,32,11,1,0,4.2936882782309995,,,,,
2022Q3,37,3.3,,,,,,,,1,22,49,26,2,,,,2.8042624789680315,,,,,
2022Q3,38,3.126,,,,,,,,,40,60,,,,,,1.9230769230769231,,,,,
2022Q3,39,2.9,,,,,,,5,20,35,30,10,,,,,3.7735849056603774,,,,,
2022Q3,47,3.2,,,,,,,,,,,,,,,,1,,,,,
2022Q3,49,3.5,,,,,,,,,,,,,,,,1,,,,,
2022Q3,56,4.4,,,,,,,,,10,20,30,30,10,,,4.166666666666667,,,,,
2022Q3,61,3.1,,,,,,,5,15,25,30,20,5,,,,4.545454545454546,,,,,
2022Q3,63,2.9,,,,,,,,10,45,40,5,,,,,2.6666666666666665,,,,,
2022Q3,68,3.2,,,,,,,,,,,,,,,,1,,,,,
2022Q3,73,3.1,,,,,,,,10,20,60,10,,,,,2.380952380952381,,,,,
2022Q3,82,2.9,,,,,,,,,,,,,,,,1,,,,,
2022Q3,85,2.7920186234,.0049706806,.0297191816,.1566977661,.6464119781,2.0866253694,5.2714129505,10.4233095915,16.1330751543,19.5472540707,18.5405319727,13.7664983379,13.2993079776,.094168688,.0000162809,.0000000001,6.694560616921614,,,,,
2022Q3,89,3.4,,,,,,2,3,5,15,35,30,8,2,,,4.071661237785016,,,,,
2022Q3,90,3.7,0,0,0,0,0,1,3,12,15,30,25,10,3,1,0,4.965243296921549,,,,,
2022Q3,91,3.6,0,0,0,0,0,0,0,2.5,15,30,35,15,2.5,0,0,3.864734299516908,,,,,
2022Q3,93,4,,,,,,,,,7.5,25,35,30,2.5,,,3.5555555555555554,,,,,
2022Q3,95,3.7462155698,.0016697434,.0459043028,.1422619345,.3945200518,.9790266426,2.1740273194,4.3199681161,7.6814134812,12.2221272956,17.4019340968,22.1714090287,24.9843098463,7.1343039251,.3443156611,.0028085546,5.873574378176043,,,,,
2022Q3,97,2.3,,,,,,,,,,,,,,,,1,,,,,
2022Q3,98,2.3,,,,,5,10,20,35,25,5,,,,,,4.166666666666667,,,,,
2022Q3,99,3.5,,,,,,,,,,,,,,,,1,,,,,
2022Q3,101,2.7,,,,,,,,,,,,,,,,1,,,,,
2022Q3,102,.7,,,,,,,,,,,,,,,,1,,,,,
2022Q3,104,3.7,,,,,,,,,,,,,,,,1,,,,,
2022Q3,107,2.1964483408,0,.1213999868,.5352247366,2.0352685511,5.7473052288,12.0548096524,18.7837323495,21.7456881037,18.7046238985,11.9534731054,5.6749735658,2.641794692,.0017061188,.0000000106,0,6.491694264024888,,,,,
2022Q3,109,4,0,0,0,0,0,0,0,5,5,10,40,35,5,0,0,3.3333333333333335,,,,,
2022Q3,110,.65,29.0176029643,5.6610608376,6.0303974601,6.2634671603,6.3431419009,6.2634671603,6.0303974601,5.6610608376,5.1816784094,4.6244898774,4.0241850873,10.3095531304,3.6834156173,.8884882546,.0175938424,7.796545709029307,,,,,
2022Q3,112,5.1,,,,,,,,,5,10,25,35,15,10,,4.3478260869565215,,,,,
2022Q3,114,4.2,,,,,,,,,,,,,,,,1,,,,,
2022Q3,115,3.3328244596,1,1.9834021025,3.0978214001,3.8457743562,4.6229286212,5.4991377731,6.4,9,13,19,12.6,9.7,5.5,3.9050431959,.845892551,9.69032395694038,,,,,
