TARGET_PERIOD,FCT_SOURCE,8,T9_0,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0,Volatility,
2016May,20,10.5,,,,,,,,,25,50,25,,,,,,,,,2.6666666666666665
2016May,22,10.9,,,,,,,,,8,45,40,7,,,,,,,,2.675227394328518
2016May,23,10.7,,,,,,,,8,20,25,20,15,10,2,,,,,,5.5005500550055
2016May,24,10.1500584171,,,,,7,9,12,15,18,15,12,8,4,,,,,,,7.861635220125786
2016May,29,11.5,,,,,,,,,,20,20,40,20,,,,,,,3.5714285714285716
2016May,31,10.9,,,,,,,,5,25,40,25,5,,,,,,,,3.4482758620689653
2016May,37,10.7,,,,,,,,,20,55,24,1,,,,,,,,2.4987506246876565
2016May,38,10.5,,,,,,,,,20,60,20,,,,,,,,,2.272727272727273
2016May,39,10.6,,,,,,,,5,20,40,25,10,,,,,,,,3.6363636363636362
2016May,42,10.7,,,,,,,,,30,50,20,,,,,,,,,2.6315789473684212
2016May,47,10.8,,,,,,,,,,,,,,,,,,,,1
2016May,48,10.8,,,,,,,,,,,,,,,,,,,,1
2016May,49,10.9,,,,,,,,,,,,,,,,,,,,1
2016May,52,10.3,0,0,0,0,0,1,4,19,36,27,8,4,1,0,0,0,0,0,0,4.025764895330112
2016May,54,10.5,,,,,,,5,15,50,25,5,,,,,,,,,2.9411764705882355
2016May,57,10.8,,,,,,,,,,,,,,,,,,,,1
2016May,61,10.4,,,,,,,,15,55,25,5,,,,,,,,,2.5641025641025643
2016May,72,10.5,,,,,,,,,,,,,,,,,,,,1
2016May,82,10.7,,,,,,,,,,,,,,,,,,,,1
2016May,85,10.3418195911,.0040432897,.0248474839,.1342542055,.5675273881,1.8772748494,4.8597165148,9.8465869282,15.6167373742,19.3887656819,18.8441864193,14.3373998089,8.5391356697,3.9808834613,1.4525334839,.4147647074,.092671094,.0161988121,.0022148343,.0002579935,7.163512873583823
2016May,88,10.7,,,,,,2.5,5,10,20.5,24,20.5,10,5,2.5,,,,,,5.955926146515783
2016May,89,10.3,,,,2.5,5,5,7.5,15,20,15,12.5,10,5,2.5,,,,,,8.0
2016May,91,10.5,0,0,0,0,0,0,2.5,30,35,30,2.5,0,0,0,0,0,0,0,0,3.292181069958848
2016May,94,10.3,,,,1,3,4,8,18,29,12,9,7,5,3,1,,,,,6.39386189258312
2016May,95,10.735,0,0,0,0,0,1,3,8.5,16.5,35.4,21.5,10.3,3.8,0,0,0,0,0,0,4.565292817881339
2016May,96,10.6,,,,,,,2,13,20,35,20,10,,,,,,,,4.351610095735422
2016May,98,10.8,,,,,,,,10,20,25,20,20,5,,,,,,,5.128205128205129
2016May,99,10.4,,,,,,,,,,,,,,,,,,,,1
2016May,101,10.5,,,,,,,,,,,,,,,,,,,,1
2016May,103,10.5,,,,,,,,2.5,40,50,7.5,,,,,,,,,2.4024024024024024
2016May,110,10.7,.000000001,.0000000615,.0000065897,.0003746517,.0114535876,.188866923,1.6853456056,8.1642328492,21.5285328576,30.9603735852,24.3007202163,10.4047816032,2.426147401,.3072922008,.0210759622,.000780198,.0000155394,.000000166,.000000001,4.553072877052552
2016May,112,10.9,,,,,,,5,10,20,30,20,10,5,,,,,,,5.128205128205129
2016May,114,10.8,,,,,,,,2,3,65,20,5,5,,,,,,,2.1331058020477816
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2016Aug,1,10.5,,,,,,,,,30,50,20,,,,,,,,,2.6315789473684212
2016Aug,2,10.6,,,,,,,,6,28,38,20,6,2,,,,,,,3.698224852071006
2016Aug,4,10.4,,,,,,,2.5,5,15,40,25,10,2.5,,,,,,,3.864734299516908
2016Aug,6,10.7,,,,,,,,,10,50,35,5,,,,,,,,2.5974025974025974
2016Aug,8,10.6,,,,,,,,5,20,35,21,14,5,,,,,,,4.325259515570934
2016Aug,14,10.4,,,,,,,,,,,,,,,,,,,,1
2016Aug,15,10.5,,,,,,,5,20,30,20,15,10,,,,,,,,4.878048780487805
2016Aug,16,10.5,0,0,0,0,0,1,2,8,18,20,18,13,8,7,3,2,0,0,0,7.0821529745042495
2016Aug,20,10.5,,,,,,,,,40,50,10,,,,,,,,,2.380952380952381
2016Aug,22,10.5,,,,,,,,,30,40,25,5,,,,,,,,3.1746031746031744
2016Aug,23,10.6,,,,,,,,8,20,25,20,15,10,2,,,,,,5.5005500550055
2016Aug,24,10.2746379187,,,,,5,8,11,15,18,15,13,9,6,,,,,,,7.874015748031496
2016Aug,29,11.5,,,,,,,,,,20,20,40,20,,,,,,,3.5714285714285716
2016Aug,31,10.5,,,,,,,,5,25,40,25,5,,,,,,,,3.4482758620689653
2016Aug,36,10.8,,,,,,,,,10,30,30,20,10,,,,,,,4.166666666666667
2016Aug,37,10.6,,,,,,,,,17,57,25,1,,,,,,,,2.4015369836695486
2016Aug,38,10.4,,,,,,,,20,60,20,,,,,,,,,,2.272727272727273
2016Aug,39,10.5,,,,,,,,10,30,40,15,5,,,,,,,,3.508771929824561
2016Aug,42,11,,,,,,,,,10,35,45,10,,,,,,,,2.898550724637681
2016Aug,47,10.4,,,,,,,,,,,,,,,,,,,,1
2016Aug,48,10.3,,,,,,,,,,,,,,,,,,,,1
2016Aug,49,10.5,,,,,,,,,,,,,,,,,,,,1
2016Aug,52,10.6,0,0,0,0,0,0,1,8,27,36,18,6,3,1,0,0,0,0,0,4.0650406504065035
2016Aug,54,10.5,,,,,,,5,15,50,25,5,,,,,,,,,2.9411764705882355
2016Aug,57,10.5,,,,,,,,,,,,,,,,,,,,1
2016Aug,61,10.3,,,,,,,,10,50,35,5,,,,,,,,,2.5974025974025974
2016Aug,85,10.31,0,0,.1,.3,1.3,4.2,9.7,16.8,21.6,20.4,14.3,7.4,2.9,.8,.2,0,0,0,0,6.464876326915865
2016Aug,89,10.4,,,,2.5,2.5,5,10,12.5,20,17.5,15,10,2.5,2.5,,,,,,7.4766355140186915
2016Aug,91,10.4,0,0,0,0,0,0,2.5,15,45,35,2.5,0,0,0,0,0,0,0,0,2.867383512544803
2016Aug,94,10,,,,1,3,6,15,25,27,8,5,4,3,2,1,,,,,5.7339449541284395
2016Aug,95,10.645,0,0,0,0,0,1,3,10.5,21.5,35.4,16.5,8.3,3.8,0,0,0,0,0,0,4.56362607473394
2016Aug,96,10.3,,,,,,,10,20,35,20,10,5,,,,,,,,4.444444444444445
2016Aug,97,10.7,,,,,,,,,,,,,,,,,,,,1
2016Aug,99,10.2,,,,,,,,,,,,,,,,,,,,1
2016Aug,101,10.8,,,,,,,,,,,,,,,,,,,,1
2016Aug,103,10.5,,,,,,,,2.5,40,50,7.5,,,,,,,,,2.4024024024024024
2016Aug,105,10.8,,,,,,,,,,85,15,,,,,,,,,1.342281879194631
2016Aug,107,10.2635454,0,0,0,0,0,0,1.3,13.9,41.5,34.7,8.1,.5,0,0,0,0,0,0,0,3.137648646104609
2016Aug,110,10.6,.000000739,.0000152407,.0004757793,.0090814316,.1090004064,.8238060412,3.925642555,11.8081176846,22.4398254114,26.9566878557,20.4735138796,9.8285984555,2.9805291149,.5704109227,.0688117202,.0052256687,.0002494744,.0000074769,.0000001422,5.233625042856735
2016Aug,112,10.7,,,,,,,5,10,20,30,20,10,5,,,,,,,5.128205128205129
2016Aug,114,10.9,,,,,,,,2,3,55,20,10,5,3,2,,,,,2.796420581655481
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2016Nov,1,9.8,,,,,,,,30,50,20,,,,,,,,,,2.6315789473684212
2016Nov,2,10.2,,,,,,,,11,41,39,9,,,,,,,,,2.9377203290246765
2016Nov,4,10.1,,,,,,,,,,,,,,,,,,,,1
2016Nov,5,9.8,,,,,,5,25,35,25,5,5,,,,,,,,,3.9215686274509802
2016Nov,6,10.2,,,,,,,,15,50,35,,,,,,,,,,2.5316455696202533
2016Nov,14,10.3,,,,,,,,,,,,,,,,,,,,1
2016Nov,15,10.2,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
2016Nov,16,10.1,0,0,0,0,0,2,8,17,19,16,12,9,6,4,3,2,1,1,0,7.8988941548183265
2016Nov,20,9.6,,,,,,,20,60,20,,,,,,,,,,,2.272727272727273
2016Nov,22,10,,,,,,,10,30,35,20,5,,,,,,,,,3.7735849056603774
2016Nov,23,10.3,,,,,,,3,17,25,24,16,11,4,,,,,,,5.285412262156448
2016Nov,24,10.215,,,,,,9,11,15,25,17,14,9,,,,,,,,6.180469715698393
2016Nov,29,10.5,,,,,,,,10,30,40,20,,,,,,,,,3.3333333333333335
2016Nov,31,10.5,,,,,,,5,10,20,40,20,5,,,,,,,,3.9215686274509802
2016Nov,37,10.1,,,,,,,,10,55,35,,,,,,,,,,2.2988505747126435
2016Nov,38,10.2,,,,,,,,20,60,20,,,,,,,,,,2.272727272727273
2016Nov,39,10.1,,,,,,,,20,35,25,20,,,,,,,,,3.7735849056603774
2016Nov,47,10.1,,,,,,,,,,,,,,,,,,,,1
2016Nov,48,10.2,,,,,,,,,,,,,,,,,,,,1
2016Nov,49,10.6,,,,,,,,,,,,,,,,,,,,1
2016Nov,52,10.2,0,0,0,0,0,1,5,24,40,24,5,1,0,0,0,0,0,0,0,3.5663338088445076
2016Nov,54,10,,,,,,,10,50,30,10,,,,,,,,,,2.7777777777777777
2016Nov,57,10,,,,,,,,,,,,,,,,,,,,1
2016Nov,61,9.9,,,,,,,15,50,35,0,,,,,,,,,,2.5316455696202533
2016Nov,63,9.9,,,,,,,15,40,30,15,,,,,,,,,,3.389830508474576
2016Nov,68,10.3,,,,,,,,,,,,,,,,,,,,1
2016Nov,82,10.5,,,,,,,,,,,,,,,,,,,,1
2016Nov,85,10.17,.0036128984,.0252148841,.1483939378,.6657052658,2.2769331811,5.9388750859,11.8143993056,17.9276418499,20.7524864986,18.3258324556,12.3450940473,6.3435510803,2.4861584588,.743048042,.1693225108,.0294121883,.003893586,.0003927078,.0000320159,6.812883214965688
2016Nov,88,10.5,,,,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,5.925925925925926
2016Nov,89,10.1,,,2.5,2.5,2.5,5,10,15,20,15,15,10,2.5,,,,,,,7.547169811320755
2016Nov,91,9.7,0,0,0,0,0,0,10,35,30,20,5,0,0,0,0,0,0,0,0,3.7735849056603774
2016Nov,92,10.1767,0,0,.0000000302,.0000215548,.0044154342,.2635826063,4.6832414771,25.3883773568,42.9068181584,22.7925003371,3.7685236333,.1896719358,.0028351316,.000012329,.0000000154,0,0,0,0,3.2880645530159587
2016Nov,94,10.1,,,.5,1,5,8,12,16,22,14,10,5,3,2,1,.5,,,,7.636502481863308
2016Nov,95,9.994,0,0,0,0,0,6.3,15.5,25.8,28.4,15.5,6.5,2,0,0,0,0,0,0,0,4.905230938272575
2016Nov,96,10.2,,,,,,,10,25,35,15,10,5,,,,,,,,4.3478260869565215
2016Nov,98,10,,,,,,,15,35,35,15,,,,,,,,,,3.4482758620689653
2016Nov,99,9.7,,,,,,,,,,,,,,,,,,,,1
2016Nov,101,9.9,,,,,,,,,,,,,,,,,,,,1
2016Nov,103,9.9,,,,,,7.5,10,40,35,7.5,,,,,,,,,,3.292181069958848
2016Nov,105,10.7,,,,,,,,,15,85,,,,,,,,,,1.342281879194631
2016Nov,110,10.1,.0000005835,.0000192395,.0009215491,.0235670792,.3287223451,2.5086372146,10.5052255585,24.1982872228,30.7085787084,21.4801163255,8.2757659939,1.7530971356,.2036669914,.0129375628,.0004479736,.00000843,.000000086,.0000000005,0,4.59066371958945
2016Nov,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
2016Nov,114,10.4,,,,,,,5,10,45,30,5,5,,,,,,,,3.225806451612903
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2017Feb,4,9.7,,,,,2.5,5,25,30,25,10,2.5,,,,,,,,,4.371584699453552
2017Feb,5,9.8,,,,,,5,25,35,25,5,5,,,,,,,,,3.9215686274509802
2017Feb,6,9.8,,,,,,,15,50,30,5,,,,,,,,,,2.73972602739726
2017Feb,8,9.9,,,,,,3,23,28,27,12,7,,,,,,,,,4.456327985739751
2017Feb,15,9.9,,,,,,15,15,25,20,15,5,5,,,,,,,,5.714285714285714
2017Feb,16,9.9,0,0,0,0,2,6,18,29,25,12,5,2,1,0,0,0,0,0,0,4.99001996007984
2017Feb,20,9.5,,,,,,,30,50,20,,,,,,,,,,,2.6315789473684212
2017Feb,23,9.8,,,,,1,6,20,25,20,15,10,3,,,,,,,,5.567928730512249
2017Feb,24,9.999,,,,,,13,14,17,25,15,10,6,,,,,,,,6.097560975609756
2017Feb,29,10.5,,,,,,,,10,30,40,20,,,,,,,,,3.3333333333333335
2017Feb,31,10.5,,,,,,,5,10,20,40,20,5,,,,,,,,3.9215686274509802
2017Feb,37,9.7,,,,,,,8,50,27,15,,,,,,,,,,2.8425241614553722
2017Feb,38,9.8,,,,,,,20,60,20,,,,,,,,,,,2.272727272727273
2017Feb,39,9.8,,,,,,,15,37,33,15,,,,,,,,,,3.43878954607978
2017Feb,48,9.2,,,,,,,,,,,,,,,,,,,,1
2017Feb,49,10.2,,,,,,,,,,,,,,,,,,,,1
2017Feb,52,10.1,0,0,0,0,0,1,8,28,38,19,5,1,0,0,0,0,0,0,0,3.7313432835820897
2017Feb,54,10.1,,,,,,,5,35,45,15,,,,,,,,,,2.857142857142857
2017Feb,57,9.8,,,,,,,,,,,,,,,,,,,,1
2017Feb,63,9.6,,,,,,,15,45,30,10,,,,,,,,,,3.076923076923077
2017Feb,68,10,,,,,,,,,,,,,,,,,,,,1
2017Feb,85,9.4485,0,.1,.7,2.6,7.4,15.1,21.8,22.5,16.6,8.8,3.3,.9,.2,0,0,0,0,0,0,6.111498172662047
2017Feb,88,10.15,,,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,5.925925925925926
2017Feb,89,9.88,,,2.5,2.5,5,10,10,15,25,17.5,5,5,2.5,,,,,,,6.896551724137931
2017Feb,94,9.9475,,,1.5,2,6,10,15,20,16,10,8,5,3,2,1,.5,,,,8.153281695882594
2017Feb,95,9.8495,0,0,0,0,0,9.1,18.7,30,25.2,11.1,4.2,1.7,0,0,0,0,0,0,0,4.736463188208101
2017Feb,96,10.1,,,,,3,7,10,15,30,20,10,5,,,,,,,,5.5309734513274345
2017Feb,98,9.8,,,,,,10,25,35,20,10,,,,,,,,,,4.081632653061225
2017Feb,99,9.6,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,1.6
2017Feb,101,9.8,,,,,,,,,,,,,,,,,,,,1
2017Feb,103,9.7,,,,,,,20,40,35,5,,,,,,,,,,3.076923076923077
2017Feb,105,10.2,,,,,,,,20,80,,,,,,,,,,,1.4705882352941178
2017Feb,107,9.6056,0,0,0,0,.5,6.8,29.2,41.3,19.2,2.9,.1,0,0,0,0,0,0,0,0,3.3535890109595288
2017Feb,110,10.1,0,0,0,.1,.9,4,11.9,22.4,26.7,20.4,9.9,3,.6,.1,0,0,0,0,0,5.272537461378664
2017Feb,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2017May,1,9.8,,,,,,,30,50,20,,,,,,,,,,,2.6315789473684212
2017May,4,9.6,,,,,2.5,5,25,30,25,10,2.5,,,,,,,,,4.371584699453552
2017May,5,10.2,,,,,,,,15,70,15,,,,,,,,,,1.8691588785046729
2017May,6,9.7,,,,,,,15,50,30,5,,,,,,,,,,2.73972602739726
2017May,10,10.5,,,,,,,,,20,60,20,,,,,,,,,2.272727272727273
2017May,15,9.7,,,,,,5,15,15,30,20,10,5,,,,,,,,5.2631578947368425
2017May,16,9.8,0,0,0,0,2,6,18,29,25,12,5,2,1,0,0,0,0,0,0,4.99001996007984
2017May,20,9.6,,,,,,,20,60,20,,,,,,,,,,,2.272727272727273
2017May,22,9.9,,,,,,10,30,35,20,5,,,,,,,,,,3.7735849056603774
2017May,23,9.8,,,,,1,6,20,25,20,15,10,3,,,,,,,,5.567928730512249
2017May,24,9.5495519204,,,,,13,14,17,25,15,10,6,,,,,,,,,6.097560975609756
2017May,29,10.5,,,,,,,,10,30,40,20,,,,,,,,,3.3333333333333335
2017May,31,9.9,,,,,5,10,20,40,20,5,,,,,,,,,,3.9215686274509802
2017May,37,9.7,,,,,,,8,50,27,15,,,,,,,,,,2.8425241614553722
2017May,38,9.8,,,,,,,20,60,20,,,,,,,,,,,2.272727272727273
2017May,39,9.8,,,,,,,10,36,34,20,,,,,,,,,,3.387533875338753
2017May,48,9.5,,,,,,,,,,,,,,,,,,,,1
2017May,49,10,,,,,,,,,,,,,,,,,,,,1
2017May,54,10.1,,,,,,,5,35,45,15,,,,,,,,,,2.857142857142857
2017May,57,9.8,,,,,,,,,,,,,,,,,,,,1
2017May,61,9.7,,,,,,5,25,40,25,5,,,,,,,,,,3.4482758620689653
2017May,68,9.8,,,,,,,,,,,,,,,,,,,,1
2017May,85,9.7,.0018536738,.0214092341,.1787508411,1.0204335165,3.985680676,10.6573974516,19.5174979396,24.4876092357,21.0506721465,12.3979751584,5.001389482,1.3813543213,.2610684781,.0337407212,.002979825,.0001796942,.0000073935,.0000002074,.000000004,5.7638644092798845
2017May,89,9.76,,,2.5,2.5,5,7.5,12.5,17.5,25,15,7.5,2.5,2.5,,,,,,,6.779661016949152
2017May,91,10,0,0,0,0,0,15,15,30,30,10,0,0,0,0,0,0,0,0,0,4.25531914893617
2017May,94,9.8,,.5,1.5,3,8,12.5,16,22,10,8,7,5,3,2,1,.5,,,,8.169934640522877
2017May,95,9.6622082567,1.5337465146,2.220110879,3.4073923291,6.1324366744,8.4408224261,10.9365266928,13.066085208,14.24290554,10.3532877204,8.9462728328,7.6321870478,5.1348828953,3.8509426472,2.1850774958,1.1094601185,.504082481,.2049446428,.0745618361,.0242740183,10.941906041519296
2017May,96,10.2,,,,,,3,7,15,35,25,10,5,,,,,,,,4.428697962798937
2017May,98,9.8,,,,,,10,25,35,20,10,,,,,,,,,,4.081632653061225
2017May,99,9.2,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,1.7241379310344827
2017May,101,9.7,,,,,,,,,,,,,,,,,,,,1
2017May,103,9.7,,,,,,,27.5,45,25,2.5,,,,,,,,,,2.93040293040293
2017May,105,10.1,,,,,,,,35,65,,,,,,,,,,,1.834862385321101
2017May,110,9.8,.0003107204,.0032647434,.04714195,.412927599,2.2973964908,8.1281279249,18.3039148344,26.2529330589,23.9895823517,13.9651488682,5.1767016596,1.2209847103,.1830500714,.0174224584,.0010513964,.0000401764,.0000009709,.0000000148,.0000000001,5.2781162734542475
2017May,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
2017May,114,10,,,,,,2,5,23,30,20,10,5,5,,,,,,,4.9800796812749
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2017Aug,1,9.8,,,,,,5,15,60,15,5,,,,,,,,,,2.4390243902439024
2017Aug,4,9.6,,,,,2.5,5,25,30,25,10,2.5,,,,,,,,,4.371584699453552
2017Aug,6,9.7,,,,,,,15,50,30,5,,,,,,,,,,2.73972602739726
2017Aug,14,9.7,,,,,,,,,,,,,,,,,,,,1
2017Aug,15,9.9,,,,,,5,10,40,35,10,,,,,,,,,,3.278688524590164
2017Aug,16,9.8,0,0,0,0,2,6,18,29,25,12,5,2,1,0,0,0,0,0,0,4.99001996007984
2017Aug,20,9.8,,,,,,,25,60,15,,,,,,,,,,,2.247191011235955
2017Aug,22,9.7,,,,,,,20,45,25,10,,,,,,,,,,3.1746031746031744
2017Aug,23,9.6,,,,,1,7,21,26,19,15,10,1,,,,,,,,5.393743257820927
2017Aug,24,9.5,,,,,13,14,17,25,15,10,6,,,,,,,,,6.097560975609756
2017Aug,29,10.4,,,,,,,,10,40,40,10,,,,,,,,,2.9411764705882355
2017Aug,31,9.5,,,,,5,10,20,40,20,5,,,,,,,,,,3.9215686274509802
2017Aug,37,9.7,,,,,,,7,61,32,,,,,,,,,,,2.0859407592824364
2017Aug,38,9.6,,,,,,,20,60,20,,,,,,,,,,,2.272727272727273
2017Aug,39,9.7,,,,,,,10,40,35,15,,,,,,,,,,3.1746031746031744
2017Aug,48,9.5,,,,,,,,,,,,,,,,,,,,1
2017Aug,49,9.9,,,,,,,,,,,,,,,,,,,,1
2017Aug,52,9.9,0,0,0,0,1,4,15,35,32,12,1,0,0,0,0,0,0,0,0,3.793626707132018
2017Aug,54,10.1,,,,,,,5,35,45,15,,,,,,,,,,2.857142857142857
2017Aug,61,9.7,,,,,,5,25,50,20,,,,,,,,,,,2.816901408450704
2017Aug,68,9.7,,,,,,,,,,,,,,,,,,,,1
2017Aug,85,9.6878618713,.0005830919,.009491083,.1041628243,.742471748,3.4408873333,10.3772206662,20.3809310321,26.0796931416,21.7466854146,11.8151486675,4.180767189,.9628225373,.1441863864,.0140263155,.0008853705,.0000362227,.0000009595,.0000000164,.0000000002,5.415462779169614
2017Aug,89,9.7,,,2.5,2.5,7.5,7.5,20,22.5,12.5,10,7.5,5,2.5,,,,,,,7.2727272727272725
2017Aug,94,9.6,,1,2,5,9,12,18,20,12,7,5,4,2,1.5,1,.5,,,,8.193363375665712
2017Aug,95,9.6221777879,1.4917575628,2.1593315209,3.3141090969,6.8771080583,9.1222977751,11.5496778402,12.7083786267,13.8529814753,10.0698486415,8.7013532092,7.4232427853,4.9943066342,3.7455164612,2.1252572368,1.0790867374,.4902823551,.1993339303,.0725205775,.0236094753,10.960773811779239
2017Aug,96,9.5,,,,3,7,10,30,35,10,5,,,,,,,,,,4.152823920265781
2017Aug,98,9.6,,,,,,10,25,35,20,10,,,,,,,,,,4.081632653061225
2017Aug,99,9.6,,,,,,,,,,,,,,,,,,,,1
2017Aug,101,9.7,,,,,,,,,,,,,,,,,,,,1
2017Aug,103,9.7,,,,,,,27.5,45,25,2.5,,,,,,,,,,2.93040293040293
2017Aug,105,9.9,,,,,,,,60,40,,,,,,,,,,,1.9230769230769231
2017Aug,107,9.2176523571,.0000000099,.0000092413,.0024007589,.1756699229,3.7002214489,23.0366776889,43.4253389011,25.0488003316,4.3806132702,.2268660925,.0033880465,.0000142706,.0000000167,0,0,0,0,0,0,3.25007219045054
2017Aug,110,9.6,.0000324938,.0007004981,.019951399,.2972863105,2.3865865505,10.3553910468,24.3499021173,31.0830316869,21.5512558615,8.1097135547,1.6530115885,.1819990211,.0107887889,.0003431896,.0000058395,.000000053,.0000000003,0,0,4.534980679027538
2017Aug,112,10.1,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
""
TARGET_PERIOD,FCT_SOURCE,19,T6_5,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2017Nov,1,9.4,,,,,,5,50,30,15,,,,,,,,,,,2.73972602739726
2017Nov,2,9.4,,,,,,21,30,28,21,,,,,,,,,,,3.897116134060795
2017Nov,4,9.2,,,,,,20,50,30,,,,,,,,,,,,2.6315789473684212
2017Nov,6,9.3,,,,,,,60,40,,,,,,,,,,,,1.9230769230769231
2017Nov,14,8.9,0,0,1,5,17,32,29,13,3,0,0,0,0,0,0,0,0,0,0,4.240882103477523
2017Nov,15,9.5,,,,,,10,35,40,15,,,,,,,,,,,3.1746031746031744
2017Nov,16,9.4,0,0,0,0,2,16,26,23,15,10,5,2,1,0,0,0,0,0,0,5.4945054945054945
2017Nov,20,9,,,,,,35,45,20,,,,,,,,,,,,2.73972602739726
2017Nov,22,9.4,,,,,5,20,40,30,5,,,,,,,,,,,3.389830508474576
2017Nov,23,9.5,,,,,1,10,25,30,20,9,4,1,,,,,,,,4.708097928436912
2017Nov,24,9.4,,,,6,10,15,25,17,14,13,,,,,,,,,,6.097560975609755
2017Nov,26,9.4,0,0,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,0,0,1.5151515151515151
2017Nov,29,9.8,,,,,,,20,50,30,,,,,,,,,,,2.6315789473684212
2017Nov,31,9.5,,,,,5,10,20,40,20,5,,,,,,,,,,3.9215686274509802
2017Nov,32,9.4,,,,,,,,,,,,,,,,,,,,1
2017Nov,38,9.4,,,,,,20,60,20,,,,,,,,,,,,2.272727272727273
2017Nov,39,9.4,,,,,,10,40,35,15,,,,,,,,,,,3.1746031746031744
2017Nov,48,9.3,,,,,,,,,,,,,,,,,,,,1
2017Nov,49,9.4,,,,,,,,,,,,,,,,,,,,1
2017Nov,54,9.3,,,,,,5,50,35,10,,,,,,,,,,,2.5974025974025974
2017Nov,56,9.6,,,,,10,15,25,25,15,10,,,,,,,,,,5.2631578947368425
2017Nov,61,9.1,,,,,,20,45,30,5,,,,,,,,,,,2.985074626865672
2017Nov,68,9.4,,,,,,,,,,,,,,,,,,,,1
2017Nov,85,9.5539867804,.0003307796,.0071589514,.0970144468,.8022749573,4.0551877577,12.5463466323,23.7859796082,27.651153001,19.7135398886,8.6162329277,2.3067662568,.3778196463,.0378010617,.0023064453,.0000856781,.0000019345,.0000000265,.0000000002,0,5.0679201766466555
2017Nov,89,9.43,,2.5,2.5,2.5,7.5,12.5,25,22.5,10,10,5,,,,,,,,,6.299212598425197
2017Nov,94,9.4075,,,1,3,8,17,28,24,9,4,2,1.5,1,.5,.5,.5,,,,5.470459518599562
2017Nov,95,9.4509833847,3.065132516,3.6820397783,4.749173486,6.3551578875,8.4299449953,12.3596893036,13.430448463,11.9582879098,9.3055798277,8.040948755,6.8598427621,4.6152549778,3.461243924,1.9639571135,.997187558,.4530715163,.1842051322,.0670165011,.0218175928,11.497117777419033
2017Nov,96,9.1,,,,5,10,30,35,15,5,,,,,,,,,,,4.0
2017Nov,98,9.4,,,,,10,25,35,20,10,,,,,,,,,,,4.081632653061225
2017Nov,99,9.2,,,,,,,,,,,,,,,,,,,,1
2017Nov,101,9.4,,,,,,,,,,,,,,,,,,,,1
2017Nov,103,9.5,,,,,,5,35,40,15,5,,,,,,,,,,3.225806451612903
